t,frame,x,y,yaw,gt_x,gt_y,gt_yaw
38.200,map,6.9398,10.5338,-0.1168,6.9670,10.4975,-0.1262
38.300,map,6.9842,10.5286,-0.1169,7.0117,10.4918,-0.1263
38.400,map,7.0286,10.5234,-0.1170,7.0563,10.4861,-0.1263
38.500,map,7.0728,10.5182,-0.1170,7.1010,10.4805,-0.1263
38.600,map,7.1173,10.5129,-0.1171,7.1456,10.4748,-0.1264
38.700,map,7.1667,10.5071,-0.1171,7.1902,10.4691,-0.1264
38.800,map,7.2068,10.5024,-0.1166,7.2349,10.4634,-0.1264
38.900,map,7.2514,10.4972,-0.1161,7.2795,10.4578,-0.1264
39.000,map,7.2963,10.4920,-0.1161,7.3242,10.4521,-0.1266
39.100,map,7.3405,10.4868,-0.1162,7.3688,10.4464,-0.1267
39.200,map,7.3855,10.4815,-0.1164,7.4134,10.4407,-0.1269
39.300,map,7.4305,10.4763,-0.1163,7.4581,10.4350,-0.1270
39.400,map,7.4791,10.4706,-0.1166,7.5027,10.4293,-0.1272
39.500,map,7.5192,10.4659,-0.1168,7.5473,10.4236,-0.1273
39.600,map,7.5638,10.4607,-0.1155,7.5920,10.4179,-0.1265
39.700,map,7.6085,10.4555,-0.1146,7.6366,10.4122,-0.1258
39.800,map,7.6532,10.4504,-0.1142,7.6813,10.4066,-0.1252
39.900,map,7.6980,10.4453,-0.1134,7.7259,10.4010,-0.1247
40.000,map,7.7425,10.4402,-0.1131,7.7706,10.3954,-0.1243
40.100,map,7.7871,10.4352,-0.1129,7.8152,10.3898,-0.1240
40.200,map,7.8313,10.4289,-0.1148,7.8599,10.3843,-0.1237
40.300,map,7.8754,10.4231,-0.1157,7.9045,10.3787,-0.1233
40.400,map,7.9246,10.4174,-0.1147,7.9537,10.3727,-0.1222
40.500,map,7.9647,10.4128,-0.1140,7.9939,10.3678,-0.1215
40.600,map,8.0092,10.4077,-0.1136,8.0385,10.3623,-0.1207
40.700,map,8.0540,10.4026,-0.1127,8.0832,10.3569,-0.1200
40.800,map,8.0981,10.3976,-0.1120,8.1279,10.3515,-0.1194
40.900,map,8.1432,10.3926,-0.1113,8.1726,10.3462,-0.1189
41.000,map,8.1879,10.3876,-0.1106,8.2173,10.3409,-0.1184
41.100,map,8.2328,10.3826,-0.1104,8.2619,10.3356,-0.1181
41.200,map,8.2776,10.3777,-0.1104,8.3066,10.3303,-0.1179
41.300,map,8.3216,10.3728,-0.1105,8.3513,10.3250,-0.1176
41.400,map,8.3708,10.3673,-0.1101,8.4005,10.3192,-0.1174
41.500,map,8.4156,10.3629,-0.1101,8.4407,10.3144,-0.1172
41.600,map,8.4658,10.3580,-0.1096,8.4899,10.3086,-0.1170
41.700,map,8.5101,10.3531,-0.1091,8.5301,10.3039,-0.1168
41.800,map,8.5597,10.3477,-0.1090,8.5792,10.2982,-0.1168
41.900,map,8.5996,10.3433,-0.1092,8.6195,10.2934,-0.1169
42.000,map,8.6442,10.3384,-0.1092,8.6642,10.2882,-0.1170
42.100,map,8.6886,10.3335,-0.1135,8.7087,10.2829,-0.1212
42.200,map,8.7335,10.3281,-0.1258,8.7532,10.2772,-0.1332
42.300,map,8.7779,10.3222,-0.1378,8.7977,10.2710,-0.1449
42.400,map,8.8219,10.3159,-0.1484,8.8421,10.2643,-0.1550
42.500,map,8.8654,10.3090,-0.1627,8.8862,10.2570,-0.1697
42.600,map,8.9093,10.3015,-0.1761,8.9304,10.2492,-0.1830
42.700,map,8.9582,10.2925,-0.1896,8.9744,10.2407,-0.1951
42.800,map,8.9978,10.2846,-0.2048,9.0182,10.2317,-0.2122
42.900,map,9.0461,10.2740,-0.2282,9.0616,10.2219,-0.2337
43.000,map,9.0850,10.2645,-0.2490,9.1047,10.2111,-0.2574
43.110,map,9.1367,10.2506,-0.2776,9.1561,10.1968,-0.2860
43.210,map,9.1753,10.2392,-0.2984,9.1943,10.1851,-0.3071
