t,frame,x,y,yaw,gt_x,gt_y,gt_yaw
211.310,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
211.410,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
211.510,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
211.610,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
211.710,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
211.810,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
211.910,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
212.010,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
212.110,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
212.210,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
212.310,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
212.410,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
212.510,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
212.610,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
212.710,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
212.810,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
212.910,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
213.010,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
213.110,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
213.210,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
213.310,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
213.410,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
213.510,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
213.610,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
213.710,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
213.810,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
213.910,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
214.010,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
214.110,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
214.210,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
214.310,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
214.410,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
214.510,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
214.610,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
214.710,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
214.810,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
214.910,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
215.010,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
215.110,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
215.210,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
215.310,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
215.410,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
215.510,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
215.610,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
215.710,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
215.810,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
215.910,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
216.010,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
216.110,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
216.210,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
216.310,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
216.410,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
216.510,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
216.610,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
216.710,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
216.810,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
216.910,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
217.010,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
217.110,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
217.210,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
217.310,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
217.410,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
217.510,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
217.610,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
217.710,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
217.810,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
217.910,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
218.010,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
218.110,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
218.210,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
218.310,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
218.410,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
218.510,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
218.610,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
218.710,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
218.810,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
218.910,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
219.010,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
219.110,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
219.210,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
219.310,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
219.410,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
219.510,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
219.610,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
219.710,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
219.810,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
219.910,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
220.010,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
220.110,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
220.210,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
220.310,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
220.410,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
220.510,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
220.610,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
220.710,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
220.810,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
220.910,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
221.010,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
221.110,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
221.210,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
221.310,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
221.410,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
221.510,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
221.610,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
221.710,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
221.810,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
221.910,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
222.010,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
222.110,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
222.210,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
222.310,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
222.410,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
222.510,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
222.610,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
222.710,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
222.810,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
222.910,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
223.010,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
223.110,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
223.210,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
223.310,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
223.410,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
223.510,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
223.610,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
223.710,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
223.810,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
223.910,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
224.010,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
224.110,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
224.210,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
224.310,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
224.410,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
224.510,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
224.610,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
224.710,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
224.810,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
224.910,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
225.010,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
225.110,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
225.210,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
225.310,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
225.410,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
225.510,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
225.610,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
225.710,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
225.810,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
225.910,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
226.010,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
226.110,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
226.210,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
226.310,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
226.410,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
226.510,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
226.610,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
226.710,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
226.810,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
226.910,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
227.010,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
227.110,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
227.210,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
227.310,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
227.410,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
227.510,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
227.610,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
227.710,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
227.810,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
227.910,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
228.010,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
228.110,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
228.210,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
228.310,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
228.410,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
228.510,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
228.610,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
228.710,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
228.810,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
228.910,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
229.010,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
229.110,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
229.210,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
229.310,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
229.410,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
229.510,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
229.610,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
229.710,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
229.810,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
229.910,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
230.010,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
230.110,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
230.210,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
230.310,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
230.410,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
230.510,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
230.610,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
230.710,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
230.810,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
230.910,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
231.010,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
231.110,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
231.210,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
231.310,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
231.410,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
231.510,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
231.610,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
231.710,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
231.810,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
231.910,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
232.010,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
232.110,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
232.210,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
232.310,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
232.410,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
232.510,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
232.610,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
232.710,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
232.810,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
232.910,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
233.010,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
233.110,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
233.210,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
233.310,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
233.410,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
233.510,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
233.610,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
233.710,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
233.810,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
233.910,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
234.010,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
234.110,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
234.210,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
234.310,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
234.410,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
234.510,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
234.610,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
234.710,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
234.810,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
234.910,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
235.010,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
235.110,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
235.210,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
235.310,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
235.410,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
235.510,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
235.610,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
235.710,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
235.810,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
235.910,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
236.010,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
236.110,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
236.210,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
236.310,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
236.410,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
236.510,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
236.610,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
236.710,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
236.810,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
236.910,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
237.010,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
237.110,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
237.210,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
237.310,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
237.410,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
237.510,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
237.610,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
237.710,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
237.810,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
237.910,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
238.010,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
238.110,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
238.210,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
238.310,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
238.410,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
238.510,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
238.610,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
238.710,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
238.810,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
238.910,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
239.010,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
239.110,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
239.210,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
239.310,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
239.410,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
239.510,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
239.610,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
239.710,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
239.810,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
239.910,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
240.010,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
240.110,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
240.210,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
240.310,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
240.410,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
240.510,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
240.610,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
240.710,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
240.810,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
240.910,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
241.010,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
241.110,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
241.210,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
241.310,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
241.410,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
241.510,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
241.610,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
241.710,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
241.810,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
241.910,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
242.010,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
242.110,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
242.210,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
242.310,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
242.410,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
242.510,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
242.610,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
242.710,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
242.810,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
242.910,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
243.010,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
243.110,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
243.210,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
243.310,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
243.410,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
243.510,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
243.610,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
243.710,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
243.810,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
243.910,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
244.010,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
244.110,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
244.210,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
244.310,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
244.410,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
244.510,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
244.610,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
244.710,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
244.810,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
244.910,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
245.010,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
245.110,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
245.210,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
245.310,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
245.410,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
245.510,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
245.610,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
245.710,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
245.810,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
245.910,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
246.010,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
246.110,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
246.210,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
246.310,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
246.410,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
246.510,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
246.610,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
246.710,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
246.810,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
246.910,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
247.010,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
247.110,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
247.210,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
247.310,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
247.410,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
247.510,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
247.610,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
247.710,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
247.810,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
247.910,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
